user_id,group,revenue
user_010341,control,30.37
user_010342,control,55.66
user_010343,control,51.32
user_010344,control,45.12
user_010345,control,38.23
user_010346,control,33.71
user_010347,control,50.41
user_010348,control,63.19
user_010349,control,48.89
user_010350,control,47.11
user_010351,control,49.81
user_010352,control,67.43
user_010353,control,56.02
user_010354,control,42.53
user_010355,control,50.22
user_010356,control,52.66
user_010357,control,41.55
user_010358,control,56.07
user_010359,control,43.46
user_010360,control,37.91
user_010361,control,50.61
user_010362,control,49.34
user_010363,control,49.99
user_010364,control,43.88
user_010365,control,45.0
user_010366,control,59.03
user_010367,control,53.53
user_010368,control,42.35
user_010369,control,34.39
user_010370,control,42.68
user_010371,control,51.26
user_010372,control,44.94
user_010373,control,44.32
user_010374,control,45.29
user_010375,control,49.42
user_010376,control,56.28
user_010377,control,50.0
user_010378,control,50.5
user_010379,control,48.2
user_010380,control,46.01
user_010381,control,57.15
user_010382,control,55.94
user_010383,control,66.36
user_010384,control,54.88
user_010385,control,46.01
user_010386,control,42.76
user_010387,control,57.62
user_010388,control,43.48
user_010389,control,56.48
user_010390,control,43.92
user_010391,control,52.79
user_010392,control,41.52
user_010393,control,56.24
user_010394,control,40.13
user_010395,control,52.18
user_010396,control,48.42
user_010397,control,50.81
user_010398,control,46.83
user_010399,control,46.65
user_010400,control,51.24
user_010401,control,41.98
user_010402,control,41.94
user_010403,control,47.13
user_010404,control,46.82
user_010405,control,41.96
user_010406,control,57.39
user_010407,control,47.32
user_010408,control,48.19
user_010409,control,39.38
user_010410,control,66.57
user_010411,control,69.42
user_010412,control,43.76
user_010413,control,59.81
user_010414,control,49.27
user_010415,control,62.83
user_010416,control,52.69
user_010417,control,50.8
user_010418,control,30.01
user_010419,control,42.97
user_010420,control,50.16
user_010421,control,51.59
user_010422,control,40.28
user_010423,control,44.17
user_010424,control,54.43
user_010425,control,38.93
user_010426,control,51.07
user_010427,control,59.9
user_010428,control,53.08
user_010429,control,52.68
user_010430,control,33.84
user_010431,control,43.42
user_010432,control,66.43
user_010433,control,45.21
user_010434,control,60.12
user_010435,control,45.11
user_010436,control,47.78
user_010437,control,54.12
user_010438,control,50.81
user_010439,control,53.05
user_010440,control,43.45
user_010441,control,40.91
user_010442,control,42.91
user_010443,control,45.74
user_010444,control,48.17
user_010445,control,58.3
user_010446,control,50.7
user_010447,control,53.88
user_010448,control,51.13
user_010449,control,41.08
user_010450,control,50.14
user_010451,control,51.05
user_010452,control,56.08
user_010453,control,41.45
user_010454,control,33.68
user_010455,control,51.41
user_010456,control,52.83
user_010457,control,48.56
user_010458,control,50.22
user_010459,control,57.03
user_010460,control,46.33
user_010461,control,47.77
user_010462,control,50.63
user_010463,control,40.24
user_010464,control,48.78
user_010465,control,49.49
user_010466,control,63.1
user_010467,control,47.62
user_010468,control,51.6
user_010469,control,57.35
user_010470,control,43.3
user_010471,control,61.01
user_010472,control,64.11
user_010473,control,49.77
user_010474,control,45.68
user_010475,control,63.02
user_010476,control,56.37
user_010477,control,50.66
user_010478,control,61.41
user_010479,control,60.57
user_010480,control,47.31
user_010481,control,51.99
user_010482,control,54.61
user_010483,control,50.23
user_010484,control,38.87
user_010485,control,42.49
user_010486,control,39.13
user_010487,control,53.94
user_010488,control,40.53
user_010489,control,51.54
user_010490,control,64.66
user_010491,control,61.42
user_010492,control,35.3
user_010493,control,39.77
user_010494,control,43.79
user_010495,control,40.65
user_010496,control,36.77
user_010497,control,49.91
user_010498,control,55.64
user_010499,control,57.63
user_010500,control,46.2
user_010501,control,47.82
user_010502,control,52.85
user_010503,control,49.13
user_010504,control,56.48
user_010505,control,53.44
user_010506,control,46.99
user_010507,control,35.15
user_010508,control,61.99
user_010509,control,44.51
user_010510,control,52.86
user_010511,control,34.67
user_010512,control,49.91
user_010513,control,50.8
user_010514,control,51.19
user_010515,control,74.11
user_010516,control,44.95
user_010517,control,56.57
user_010518,control,54.19
user_010519,control,44.57
user_010520,control,56.45
user_010521,control,48.69
user_010522,control,57.0
user_010523,control,65.69
user_010524,control,51.21
user_010525,control,47.75
user_010526,control,58.41
user_010527,control,61.17
user_010528,control,42.93
user_010529,control,46.38
user_010530,control,55.4
user_010531,control,48.94
user_010532,control,42.37
user_010533,control,54.33
user_010534,control,55.37
user_010535,control,47.32
user_010536,control,50.49
user_010537,control,45.39
user_010538,control,41.24
user_010539,control,46.02
user_010540,control,50.59
user_010541,control,38.2
user_010542,control,46.61
user_010543,control,50.7
user_010544,control,59.56
user_010545,control,47.5
user_010546,control,40.03
user_010547,control,48.32
user_010548,control,45.47
user_010549,control,54.42
user_010550,control,47.3
user_010551,control,28.32
user_010552,control,79.53
user_010553,control,51.14
user_010554,control,50.71
user_010555,control,37.67
user_010556,control,38.28
user_010557,control,49.26
user_010558,control,52.69
user_010559,control,55.62
user_010560,control,51.9
user_010561,control,40.51
user_010562,control,29.96
user_010563,control,49.2
user_010564,control,45.73
user_010565,control,39.9
user_010566,control,56.62
user_010567,control,37.4
user_010568,control,54.94
user_010569,control,38.72
user_010570,control,51.07
user_010571,control,57.47
user_010572,control,47.3
user_010573,control,63.52
user_010574,control,65.34
user_010575,control,51.9
user_010576,control,54.33
user_010577,control,58.49
user_010578,control,54.36
user_010579,control,53.5
user_010580,control,45.81
user_010581,control,36.5
user_010582,control,38.88
user_010583,control,69.06
user_010584,control,52.58
user_010585,control,48.03
user_010586,control,60.11
user_010587,control,44.0
user_010588,control,54.66
user_010589,control,50.62
user_010590,control,53.68
user_010591,control,47.31
user_010592,control,42.28
user_010593,control,43.42
user_010594,control,43.73
user_010595,control,49.98
user_010596,control,37.55
user_010597,control,40.02
user_010598,control,51.08
user_010599,control,48.98
user_010600,treatment,53.52
user_010601,treatment,51.64
user_010602,treatment,72.15
user_010603,treatment,53.01
user_010604,treatment,48.97
user_010605,treatment,52.81
user_010606,treatment,60.16
user_010607,treatment,51.6
user_010608,treatment,57.48
user_010609,treatment,55.17
user_010610,treatment,49.68
user_010611,treatment,52.89
user_010612,treatment,64.79
user_010613,treatment,53.94
user_010614,treatment,44.11
user_010615,treatment,49.44
user_010616,treatment,35.09
user_010617,treatment,53.1
user_010618,treatment,62.5
user_010619,treatment,41.27
user_010620,treatment,53.2
user_010621,treatment,59.88
user_010622,treatment,60.73
user_010623,treatment,62.24
user_010624,treatment,37.05
user_010625,treatment,56.04
user_010626,treatment,39.96
user_010627,treatment,44.01
user_010628,treatment,58.57
user_010629,treatment,53.26
user_010630,treatment,57.81
user_010631,treatment,44.57
user_010632,treatment,63.79
user_010633,treatment,57.51
user_010634,treatment,59.11
user_010635,treatment,43.36
user_010636,treatment,61.37
user_010637,treatment,49.47
user_010638,treatment,47.11
user_010639,treatment,57.0
user_010640,treatment,56.67
user_010641,treatment,45.23
user_010642,treatment,68.45
user_010643,treatment,66.51
user_010644,treatment,56.84
user_010645,treatment,55.44
user_010646,treatment,54.64
user_010647,treatment,39.6
user_010648,treatment,52.9
user_010649,treatment,52.8
user_010650,treatment,47.39
user_010651,treatment,49.53
user_010652,treatment,32.95
user_010653,treatment,43.22
user_010654,treatment,59.37
user_010655,treatment,65.85
user_010656,treatment,44.45
user_010657,treatment,53.46
user_010658,treatment,60.79
user_010659,treatment,47.84
user_010660,treatment,57.41
user_010661,treatment,51.73
user_010662,treatment,61.52
user_010663,treatment,41.74
user_010664,treatment,43.16
user_010665,treatment,54.24
user_010666,treatment,52.77
user_010667,treatment,51.55
user_010668,treatment,56.61
user_010669,treatment,44.55
user_010670,treatment,41.04
user_010671,treatment,48.0
user_010672,treatment,48.89
user_010673,treatment,49.73
user_010674,treatment,62.15
user_010675,treatment,58.16
user_010676,treatment,56.27
user_010677,treatment,53.78
user_010678,treatment,48.53
user_010679,treatment,45.17
user_010680,treatment,42.42
user_010681,treatment,46.44
user_010682,treatment,51.66
user_010683,treatment,42.76
user_010684,treatment,53.36
user_010685,treatment,50.44
user_010686,treatment,48.82
user_010687,treatment,61.29
user_010688,treatment,32.32
user_010689,treatment,48.93
user_010690,treatment,33.18
user_010691,treatment,53.91
user_010692,treatment,58.1
user_010693,treatment,41.19
user_010694,treatment,42.22
user_010695,treatment,38.41
user_010696,treatment,52.51
user_010697,treatment,49.27
user_010698,treatment,49.77
user_010699,treatment,49.06
user_010700,treatment,44.21
user_010701,treatment,61.05
user_010702,treatment,54.18
user_010703,treatment,42.52
user_010704,treatment,46.4
user_010705,treatment,45.02
user_010706,treatment,63.25
user_010707,treatment,57.69
user_010708,treatment,50.99
user_010709,treatment,65.66
user_010710,treatment,63.62
user_010711,treatment,50.15
user_010712,treatment,48.72
user_010713,treatment,49.1
user_010714,treatment,44.38
user_010715,treatment,65.87
user_010716,treatment,43.95
user_010717,treatment,58.95
user_010718,treatment,57.52
user_010719,treatment,49.56
user_010720,treatment,66.48
user_010721,treatment,39.53
user_010722,treatment,51.36
user_010723,treatment,48.09
user_010724,treatment,59.68
user_010725,treatment,54.83
user_010726,treatment,38.18
user_010727,treatment,61.92
user_010728,treatment,55.88
user_010729,treatment,43.72
user_010730,treatment,49.2
user_010731,treatment,41.6
user_010732,treatment,50.63
user_010733,treatment,53.2
user_010734,treatment,49.32
user_010735,treatment,48.4
user_010736,treatment,39.1
user_010737,treatment,54.7
user_010738,treatment,36.6
user_010739,treatment,52.25
user_010740,treatment,37.61
user_010741,treatment,52.4
user_010742,treatment,51.95
user_010743,treatment,55.23
user_010744,treatment,58.9
user_010745,treatment,60.38
user_010746,treatment,39.12
user_010747,treatment,51.53
user_010748,treatment,68.09
user_010749,treatment,52.95
user_010750,treatment,45.35
user_010751,treatment,51.36
user_010752,treatment,48.93
user_010753,treatment,42.59
user_010754,treatment,58.95
user_010755,treatment,56.67
user_010756,treatment,41.32
user_010757,treatment,51.25
user_010758,treatment,47.47
user_010759,treatment,39.19
user_010760,treatment,40.68
user_010761,treatment,41.87
user_010762,treatment,51.53
user_010763,treatment,48.34
user_010764,treatment,44.33
user_010765,treatment,48.86
user_010766,treatment,57.98
user_010767,treatment,54.85
user_010768,treatment,60.01
user_010769,treatment,50.17
user_010770,treatment,64.82
user_010771,treatment,54.78
user_010772,treatment,48.09
user_010773,treatment,52.74
user_010774,treatment,42.02
user_010775,treatment,49.55
user_010776,treatment,55.44
user_010777,treatment,56.89
user_010778,treatment,48.72
user_010779,treatment,73.87
user_010780,treatment,50.62
user_010781,treatment,38.57
user_010782,treatment,61.71
user_010783,treatment,56.86
user_010784,treatment,53.85
user_010785,treatment,48.28
user_010786,treatment,55.15
user_010787,treatment,64.95
user_010788,treatment,53.61
user_010789,treatment,40.24
user_010790,treatment,24.37
user_010791,treatment,55.08
user_010792,treatment,44.11
user_010793,treatment,51.2
user_010794,treatment,45.53
user_010795,treatment,44.95
user_010796,treatment,45.88
user_010797,treatment,46.6
user_010798,treatment,58.21
user_010799,treatment,56.59
user_010800,treatment,42.34
user_010801,treatment,43.43
user_010802,treatment,55.03
user_010803,treatment,60.42
user_010804,treatment,60.3
user_010805,treatment,43.98
user_010806,treatment,59.91
user_010807,treatment,37.79
user_010808,treatment,50.38
user_010809,treatment,55.9
user_010810,treatment,35.37
user_010811,treatment,68.74
user_010812,treatment,62.61
user_010813,treatment,57.18
user_010814,treatment,44.28
user_010815,treatment,51.46
user_010816,treatment,58.32
user_010817,treatment,43.02
user_010818,treatment,50.56
user_010819,treatment,59.28
user_010820,treatment,40.04
user_010821,treatment,54.66
user_010822,treatment,37.96
user_010823,treatment,44.45
user_010824,treatment,47.96
user_010825,treatment,56.11
user_010826,treatment,46.39
user_010827,treatment,53.0
user_010828,treatment,46.5
user_010829,treatment,47.76
user_010830,treatment,62.01
user_010831,treatment,42.8
user_010832,treatment,58.07
user_010833,treatment,51.99
user_010834,treatment,47.4
user_010835,treatment,42.26
user_010836,treatment,42.83
user_010837,treatment,46.09
user_010838,treatment,50.8
user_010839,treatment,56.83
user_010840,treatment,49.6
user_010841,treatment,50.13
user_010842,treatment,51.33
user_010843,treatment,55.81
user_010844,treatment,57.16
user_010845,treatment,40.9
user_010846,treatment,49.74
user_010847,treatment,61.82
user_010848,treatment,41.47
user_010849,treatment,52.59
user_010850,treatment,50.63
user_010851,treatment,47.47
user_010852,treatment,64.73
user_010853,treatment,52.29
user_010854,treatment,64.09
user_010855,treatment,52.05
user_010856,treatment,55.68
user_010857,treatment,47.38
user_010858,treatment,47.47
user_010859,treatment,55.27
user_010860,treatment,55.42
user_010861,treatment,56.78
user_010862,treatment,55.01
user_010863,treatment,41.31
user_010864,treatment,45.55
user_010865,treatment,58.8
user_010866,treatment,36.33
user_010867,treatment,54.34
user_010868,treatment,51.1
user_010869,treatment,58.8
user_010870,treatment,55.33
user_010871,treatment,46.69
user_010872,treatment,46.33
user_010873,treatment,47.82
user_010874,treatment,56.64
user_010875,treatment,33.58
user_010876,treatment,53.26
user_010877,treatment,44.94
user_010878,treatment,53.53
user_010879,treatment,54.76
user_010880,treatment,38.7
user_010881,treatment,50.19
user_010882,treatment,53.24
user_010883,treatment,52.7
user_010884,treatment,51.02
user_010885,treatment,42.23
user_010886,treatment,43.45
user_010887,treatment,40.98
user_010888,treatment,56.43
user_010889,treatment,51.08
user_010890,treatment,51.59
user_010891,treatment,38.36
user_010892,treatment,51.73
user_010893,treatment,57.07
user_010894,treatment,37.27
user_010895,treatment,47.72
user_010896,treatment,39.44
user_010897,treatment,48.64
user_010898,treatment,44.79
user_010899,treatment,55.05
user_010900,treatment,53.35
user_010901,treatment,62.33
user_010902,treatment,51.57
user_010903,treatment,54.71
user_010904,treatment,47.54
user_010905,treatment,43.18
user_010906,treatment,58.68
user_010907,treatment,61.95
user_010908,treatment,57.65
user_010909,treatment,53.05
user_010910,treatment,44.21
user_010911,treatment,61.13
user_010912,treatment,56.64
user_010913,treatment,68.2
user_010914,treatment,42.76
user_010915,treatment,58.9
user_010916,treatment,56.39
user_010917,treatment,49.26
user_010918,treatment,62.91
user_010919,treatment,55.22
user_010920,treatment,44.5
user_010921,treatment,51.05
user_010922,treatment,44.41
user_010923,treatment,48.25
user_010924,treatment,57.63
user_010925,treatment,59.91
user_010926,treatment,53.77
user_010927,treatment,46.0
user_010928,treatment,55.05
user_010929,treatment,57.79
user_010930,treatment,36.22
user_010931,treatment,52.93
user_010932,treatment,50.48
user_010933,treatment,59.63
user_010934,treatment,55.09
user_010935,treatment,55.87
user_010936,treatment,48.14
user_010937,treatment,52.01
user_010938,treatment,59.55
user_010939,treatment,51.48
user_010940,treatment,53.4
user_010941,treatment,39.71
user_010942,treatment,51.45
user_010943,treatment,35.9
user_010944,treatment,47.87
user_010945,treatment,52.51
user_010946,treatment,58.14
user_010947,treatment,44.01
user_010948,treatment,54.99
user_010949,treatment,63.75
user_010950,treatment,46.87
user_010951,treatment,39.62
user_010952,treatment,54.32
user_010953,treatment,42.46
user_010954,treatment,45.45
user_010955,treatment,59.39
user_010956,treatment,67.02
user_010957,treatment,43.99
user_010958,treatment,46.1
user_010959,treatment,48.48
user_010960,treatment,47.62
user_010961,treatment,67.47
user_010962,treatment,47.76
user_010963,treatment,48.9
user_010964,treatment,64.93
user_010965,treatment,56.61
user_010966,treatment,59.89
user_010967,treatment,44.75
user_010968,treatment,47.76
user_010969,treatment,43.68
user_010970,treatment,58.41
user_010971,treatment,61.8
user_010972,treatment,47.2
user_010973,treatment,49.09
user_010974,treatment,49.44
user_010975,treatment,39.62
user_010976,treatment,46.61
user_010977,treatment,58.19
user_010978,treatment,45.0
user_010979,treatment,52.74
user_010980,treatment,41.54
user_010981,treatment,50.85
user_010982,treatment,47.49
user_010983,treatment,42.23
user_010984,treatment,58.32
user_010985,treatment,58.77
user_010986,treatment,44.24
user_010987,treatment,50.27
user_010988,treatment,52.35
user_010989,treatment,37.48
user_010990,treatment,40.82
user_010991,treatment,62.29
user_010992,treatment,43.48
user_010993,treatment,62.07
user_010994,treatment,41.24
user_010995,treatment,57.27
user_010996,treatment,49.51
user_010997,treatment,50.63
user_010998,treatment,66.85
user_010999,treatment,41.97
user_011000,treatment,56.76
user_011001,treatment,56.43
user_011002,treatment,78.84
user_011003,treatment,43.38
user_011004,treatment,46.99
user_011005,treatment,58.53
user_011006,treatment,50.4
user_011007,treatment,48.3
user_011008,treatment,59.66
user_011009,treatment,49.87
user_011010,treatment,44.87
user_011011,treatment,57.81
user_011012,treatment,55.0
user_011013,treatment,49.5
user_011014,treatment,49.12
user_011015,treatment,44.68
user_011016,treatment,57.8
user_011017,treatment,49.12
user_011018,treatment,45.84
user_011019,treatment,41.72
user_011020,treatment,55.14
user_011021,treatment,47.93
user_011022,treatment,35.9
user_011023,treatment,42.37
user_011024,treatment,50.13
user_011025,treatment,50.36
user_011026,treatment,50.05
user_011027,treatment,48.94
user_011028,treatment,40.19
user_011029,treatment,45.0
user_011030,treatment,61.47
user_011031,treatment,60.29
user_011032,treatment,56.62
user_011033,treatment,55.92
user_011034,treatment,59.24
user_011035,treatment,43.03
user_011036,treatment,52.26
user_011037,treatment,43.04
user_011038,treatment,43.18
user_011039,treatment,54.94
user_011040,treatment,59.57
user_011041,treatment,50.45
user_011042,treatment,65.19
user_011043,treatment,53.69
user_011044,treatment,45.79
user_011045,treatment,43.31
user_011046,treatment,60.15
user_011047,treatment,53.03
user_011048,treatment,57.41
user_011049,treatment,30.74
user_011050,treatment,53.96
user_011051,treatment,47.91
user_011052,treatment,40.85
user_011053,treatment,51.5
user_011054,treatment,60.73
user_011055,treatment,70.13
user_011056,treatment,53.94
user_011057,treatment,46.33
user_011058,treatment,45.84
user_011059,treatment,59.71
user_011060,treatment,44.03
user_011061,treatment,56.98
user_011062,treatment,54.35
user_011063,treatment,53.46
user_011064,treatment,39.46
user_011065,treatment,49.14
user_011066,treatment,40.33
user_011067,treatment,47.29
user_011068,treatment,59.34
user_011069,treatment,61.85
user_011070,treatment,53.71
user_011071,treatment,47.44
user_011072,treatment,64.7
user_011073,treatment,47.33
user_011074,treatment,42.91
user_011075,treatment,57.57
user_011076,treatment,55.66
user_011077,treatment,47.66
user_011078,treatment,52.8
user_011079,treatment,55.54
user_011080,treatment,53.63
user_011081,treatment,55.67
user_011082,treatment,47.95
user_011083,treatment,56.21
user_011084,treatment,52.14
user_011085,treatment,48.23
user_011086,treatment,50.03
user_011087,treatment,51.22
user_011088,treatment,40.44
user_011089,treatment,46.91
user_011090,treatment,52.52
user_011091,treatment,41.19
user_011092,treatment,47.04
user_011093,treatment,71.08
user_011094,treatment,42.97
user_011095,treatment,48.93
user_011096,treatment,45.33
user_011097,treatment,51.07
user_011098,treatment,45.48
user_011099,treatment,50.05
user_011100,treatment,46.25
user_011101,treatment,60.44
user_011102,treatment,52.65
user_011103,treatment,43.98
user_011104,treatment,58.73
user_011105,treatment,44.33
user_011106,treatment,39.49
user_011107,treatment,51.98
user_011108,treatment,67.26
user_011109,treatment,37.38
user_011110,treatment,41.35
user_011111,treatment,58.02
user_011112,treatment,46.86
user_011113,treatment,56.9
user_011114,treatment,45.3
user_011115,treatment,53.14
user_011116,treatment,65.96
user_011117,treatment,42.44
user_011118,treatment,60.19
user_011119,treatment,57.44
user_011120,treatment,40.09
user_011121,treatment,56.47
user_011122,treatment,52.58
user_011123,treatment,52.73
user_011124,treatment,54.69
user_011125,treatment,49.2
user_011126,treatment,52.56
user_011127,treatment,53.93
user_011128,treatment,57.97
user_011129,treatment,39.78
user_011130,treatment,62.33
user_011131,treatment,42.76
user_011132,treatment,58.09
user_011133,treatment,52.64
user_011134,treatment,41.75
user_011135,treatment,56.23
user_011136,treatment,44.44
user_011137,treatment,60.55
user_011138,treatment,46.31
user_011139,treatment,40.04
user_011140,treatment,64.27
user_011141,treatment,53.45
user_011142,treatment,58.94
user_011143,treatment,45.19
user_011144,treatment,36.87
user_011145,treatment,65.4
user_011146,treatment,51.95
user_011147,treatment,55.93
user_011148,treatment,57.25
user_011149,treatment,49.32
user_011150,treatment,53.81
user_011151,treatment,64.75
user_011152,treatment,51.74
user_011153,treatment,59.54
user_011154,treatment,36.07
user_011155,treatment,60.99
user_011156,treatment,39.82
user_011157,treatment,60.08
user_011158,treatment,55.13
user_011159,treatment,51.23
user_011160,treatment,51.2
user_011161,treatment,49.98
user_011162,treatment,45.43
user_011163,treatment,50.35
user_011164,treatment,69.66
user_011165,treatment,62.42
user_011166,treatment,45.03
user_011167,treatment,54.14
user_011168,treatment,52.77
user_011169,treatment,50.86
user_011170,treatment,43.98
user_011171,treatment,55.57
user_011172,treatment,58.77
user_011173,treatment,45.33
user_011174,treatment,67.64
user_011175,treatment,64.18
user_011176,treatment,56.39
user_011177,treatment,42.15
user_011178,treatment,55.21
user_011179,treatment,54.26
user_011180,treatment,56.11
user_011181,treatment,64.72
user_011182,treatment,50.59
user_011183,treatment,68.38
user_011184,treatment,55.25
user_011185,treatment,49.68
user_011186,treatment,71.2
user_011187,treatment,58.64
user_011188,treatment,48.36
user_011189,treatment,52.67
user_011190,treatment,57.08
user_011191,treatment,50.79
user_011192,treatment,53.07
user_011193,treatment,45.46
user_011194,treatment,38.52
user_011195,treatment,52.85
user_011196,treatment,53.12
user_011197,treatment,56.22
user_011198,treatment,47.39
user_011199,treatment,41.28
user_011200,treatment,44.28
user_011201,treatment,60.45
user_011202,treatment,46.67
user_011203,treatment,48.46
user_011204,treatment,49.5
user_011205,treatment,47.05
user_011206,treatment,46.45
user_011207,treatment,45.03
user_011208,treatment,63.21
user_011209,treatment,57.44
user_011210,treatment,61.98
user_011211,treatment,63.59
user_011212,treatment,33.2
user_011213,treatment,54.75
user_011214,treatment,47.31
user_011215,treatment,60.93
user_011216,treatment,46.07
user_011217,treatment,43.57
user_011218,treatment,40.53
user_011219,treatment,49.58
user_011220,treatment,59.32
user_011221,treatment,54.05
user_011222,treatment,42.38
user_011223,treatment,69.22
user_011224,treatment,57.2
user_011225,treatment,58.22
user_011226,treatment,62.28
user_011227,treatment,38.88
user_011228,treatment,44.71
user_011229,treatment,58.58
user_011230,treatment,45.51
user_011231,treatment,49.8
user_011232,treatment,51.38
user_011233,treatment,41.78
user_011234,treatment,49.11
user_011235,treatment,59.32
user_011236,treatment,57.84
user_011237,treatment,60.9
user_011238,treatment,60.08
user_011239,treatment,55.25
user_011240,treatment,54.61
user_011241,treatment,54.03
user_011242,treatment,46.98
user_011243,treatment,43.76
user_011244,treatment,46.48
user_011245,treatment,49.39
user_011246,treatment,46.75
user_011247,treatment,55.31
user_011248,treatment,53.62
user_011249,treatment,54.47
user_011250,treatment,54.81
user_011251,treatment,61.57
user_011252,treatment,51.93
user_011253,treatment,60.07
user_011254,treatment,56.13
user_011255,treatment,61.04
user_011256,treatment,64.92
user_011257,treatment,56.61
user_011258,treatment,52.83
user_011259,treatment,52.78
user_011260,treatment,48.24
user_011261,treatment,47.97
user_011262,treatment,59.22
user_011263,treatment,44.29
user_011264,treatment,64.92
user_011265,treatment,50.79
user_011266,treatment,74.9
user_011267,treatment,46.46
user_011268,treatment,54.0
user_011269,treatment,49.19
user_011270,treatment,45.66
user_011271,treatment,60.51
user_011272,treatment,43.16
user_011273,treatment,46.59
user_011274,treatment,56.69
user_011275,treatment,57.96
user_011276,treatment,40.86
user_011277,treatment,56.65
user_011278,treatment,53.03
user_011279,treatment,44.66
user_011280,treatment,45.69
user_011281,treatment,35.73
user_011282,treatment,65.74
user_011283,treatment,60.12
user_011284,treatment,41.69
user_011285,treatment,58.39
user_011286,treatment,47.41
user_011287,treatment,59.32
user_011288,treatment,48.03
user_011289,treatment,49.09
user_011290,treatment,49.69
user_011291,treatment,46.74
user_011292,treatment,63.19
user_011293,treatment,59.19
user_011294,treatment,52.88
user_011295,treatment,60.2
user_011296,treatment,38.98
user_011297,treatment,42.17
user_011298,treatment,55.8
user_011299,treatment,57.88
user_011300,treatment,54.24
user_011301,treatment,36.94
user_011302,treatment,43.5
user_011303,treatment,55.33
user_011304,treatment,71.41
user_011305,treatment,61.74
user_011306,treatment,64.62
user_011307,treatment,54.72
user_011308,treatment,54.66
user_011309,treatment,43.73
user_011310,treatment,59.61
user_011311,treatment,51.41
user_011312,treatment,57.54
user_011313,treatment,52.25
user_011314,treatment,54.23
user_011315,treatment,51.3
user_011316,treatment,53.8
user_011317,treatment,60.0
user_011318,treatment,41.87
user_011319,treatment,40.06
user_011320,treatment,55.41
user_011321,treatment,63.52
user_011322,treatment,65.54
user_011323,treatment,42.2
user_011324,treatment,48.78
user_011325,treatment,40.17
user_011326,treatment,47.6
user_011327,treatment,60.98
user_011328,treatment,51.9
user_011329,treatment,49.01
user_011330,treatment,56.36
user_011331,treatment,45.64
user_011332,treatment,64.74
user_011333,treatment,52.06
user_011334,treatment,48.79
user_011335,treatment,56.69
user_011336,treatment,59.51
user_011337,treatment,64.77
user_011338,treatment,50.32
user_011339,treatment,60.69
user_011340,treatment,52.81
user_011341,treatment,47.11
user_011342,treatment,45.79
user_011343,treatment,43.22
user_011344,treatment,46.07
user_011345,treatment,60.93
user_011346,treatment,57.65
user_011347,treatment,42.07
user_011348,treatment,38.03
user_011349,treatment,43.1
user_011350,treatment,45.79
user_011351,treatment,49.57
user_011352,treatment,61.38
user_011353,treatment,47.62
user_011354,treatment,65.44
user_011355,treatment,38.56
user_011356,treatment,49.21
user_011357,treatment,58.28
user_011358,treatment,58.78
user_011359,treatment,49.31
user_011360,treatment,60.01
user_011361,treatment,58.5
user_011362,treatment,46.54
user_011363,treatment,54.52
user_011364,treatment,57.63
user_011365,treatment,47.12
user_011366,treatment,65.55
user_011367,treatment,45.32
user_011368,treatment,53.15
user_011369,treatment,42.0
user_011370,treatment,52.83
user_011371,treatment,43.46
user_011372,treatment,49.65
user_011373,treatment,39.31
user_011374,treatment,58.4
user_011375,treatment,54.85
user_011376,treatment,60.7
user_011377,treatment,49.22
user_011378,treatment,61.07
user_011379,treatment,52.31
user_011380,treatment,52.91
user_011381,treatment,68.91
user_011382,treatment,48.12
user_011383,treatment,61.82
user_011384,treatment,55.84
user_011385,treatment,47.42
user_011386,treatment,41.47
user_011387,treatment,43.74
user_011388,treatment,61.05
user_011389,treatment,65.88
user_011390,treatment,52.73
user_011391,treatment,53.15
user_011392,treatment,58.21
user_011393,treatment,52.59
user_011394,treatment,60.8
user_011395,treatment,54.33
user_011396,treatment,53.08
user_011397,treatment,46.41
user_011398,treatment,44.44
user_011399,treatment,26.73
user_011400,treatment,61.87
user_011401,treatment,50.83
user_011402,treatment,48.8
user_011403,treatment,36.39
user_011404,treatment,46.88
user_011405,treatment,45.83
user_011406,treatment,45.64
user_011407,treatment,54.66
user_011408,treatment,52.98
user_011409,treatment,41.11
user_011410,treatment,41.62
user_011411,treatment,41.6
user_011412,treatment,66.48
user_011413,treatment,63.94
user_011414,treatment,45.18
user_011415,treatment,36.19
user_011416,treatment,53.02
user_011417,treatment,52.38
user_011418,treatment,54.54
user_011419,treatment,57.93
user_011420,treatment,55.61
user_011421,treatment,43.07
user_011422,treatment,54.35
user_011423,treatment,58.83
user_011424,treatment,46.21
user_011425,treatment,54.4
user_011426,treatment,47.58
user_011427,treatment,67.97
user_011428,treatment,41.39
user_011429,treatment,61.25
user_011430,treatment,38.63
user_011431,treatment,66.34
user_011432,treatment,42.87
user_011433,treatment,53.52
user_011434,treatment,38.97
user_011435,treatment,41.2
user_011436,treatment,59.18
user_011437,treatment,60.23
user_011438,treatment,53.91
user_011439,treatment,57.93
user_011440,treatment,60.36
user_011441,treatment,46.53
user_011442,treatment,40.81
user_011443,treatment,51.89
user_011444,treatment,47.38
user_011445,treatment,55.11
user_011446,treatment,56.38
user_011447,treatment,46.55
user_011448,treatment,57.63
user_011449,treatment,57.23
user_011450,treatment,57.79
user_011451,treatment,48.74
user_011452,treatment,58.24
user_011453,treatment,56.16
user_011454,treatment,57.12
user_011455,treatment,65.42
user_011456,treatment,54.62
